name	CBI
NCU06088T0	0.342
NCU06089T0	0.119
NCU06094T0	0.071
NCU06096T0	0.04
NCU06098T0	0.198
NCU06104T0	0.248
NCU06106T0	0.051
NCU06109T0	0.06
NCU06110T1	0.474
NCU06110T2	0.474
NCU06111T0	0.176
NCU06113T0	0.218
NCU06114T0	0.07
NCU06116T0	0.035
NCU06119T0	0.29
NCU06120T0	0.182
NCU06121T0	0.202
NCU06124T0	0.225
NCU06125T0	0.15
NCU06126T0	0.157
NCU06127T0	0.152
NCU06128T0	0.405
NCU06129T0	0.125
NCU06130T0	0.293
NCU06132T0	0.566
NCU06133T0	0.13
NCU06134T0	0.182
NCU06135T0	0.203
NCU06136T0	0.293
NCU06138T0	0.244
NCU06139T0	0.077
NCU06140T0	0.257
NCU06141T0	0.267
NCU06143T0	0.434
NCU06144T0	0.133
NCU06146T0	0.021
NCU06147T0	0.137
NCU06148T0	0.066
NCU06150T0	0.198
NCU06150T1	0.198
NCU06152T0	0.307
NCU06154T0	0.119
NCU06155T0	0.062
NCU06156T0	-0.033
NCU06157T0	0.22
NCU06159T0	0.176
NCU06160T0	0.277
NCU06161T0	0.127
NCU06163T0	0.206
NCU06164T0	0.14
NCU06165T0	0.246
NCU06167T0	0.238
NCU06168T0	0.213
NCU06169T0	0.09
NCU06170T0	0.547
NCU06173T0	0.107
NCU06174T0	0.304
NCU06175T0	0.335
NCU06176T0	0.251
NCU06181T0	0.165
NCU06185T0	0.644
NCU06186T0	0.067
NCU06190T0	0.103
NCU06193T0	0.219
NCU06196T0	0.187
NCU06197T0	0.075
NCU06203T0	0.227
NCU06204T0	0.053
NCU06206T0	0.155
NCU06206T1	0.103
NCU06207T0	0.543
NCU06209T0	0.292
NCU06211T0	0.66
NCU06212T0	0.016
NCU06214T0	0.429
NCU06221T0	0.059
NCU06222T0	0.04
NCU06224T0	-0.057
NCU06227T0	0.117
NCU06229T0	0.128
NCU06230T0	0.35
NCU06234T0	0.068
NCU06235T0	0.054
NCU06236T0	0.022
NCU06238T0	0.244
NCU06239T0	0.272
NCU06250T0	0.169
NCU06253T0	0.057
NCU06255T0	0.19
NCU06256T0	0.159
NCU06262T0	0.237
NCU06263T0	0.15
NCU06267T0	0.347
NCU06273T0	0.187
NCU06276T0	0.034
NCU06281T0	0.148
NCU06282T0	0.044
NCU06283T0	0.119
NCU06285T0	0.272
NCU06286T0	0.158
NCU06287T0	0.199
NCU06288T0	0.253
NCU06289T0	0.206
NCU06293T0	0.306
NCU06296T0	0.09
NCU06298T0	-0.037
NCU06299T0	0.121
NCU06302T0	0.073
NCU06304T0	0.057
NCU06306T0	0.213
NCU06309T0	0.22
NCU06312T0	0.067
NCU06313T0	0.047
NCU06315T0	0.219
NCU06315T1	0.217
NCU06316T0	0.322
NCU06318T0	0.22
NCU06319T0	0.152
NCU06320T0	0.093
NCU06321T0	0.048
NCU06322T0	0.207
NCU06324T0	0.048
NCU06325T0	0.258
NCU06326T0	0.165
NCU06328T0	0.083
NCU06329T0	0.018
NCU06331T0	0.12
NCU06334T0	0.084
NCU06335T0	0.188
NCU06337T0	0.1
NCU06339T0	0.02
NCU06340T0	0.362
NCU06341T0	0.26
NCU06343T0	0.312
NCU06345T0	0.151
NCU06350T0	0.207
NCU06351T0	0.23
NCU06352T0	0.14
NCU06354T0	0.42
NCU06358T0	0.296
NCU06359T0	0.108
NCU06361T1	0.496
NCU06362T0	0.132
NCU06365T0	0.14
NCU06368T0	0.111
NCU06370T0	0.299
NCU06371T0	0.162
NCU06373T0	-0.015
NCU06374T0	0.345
NCU06376T0	0.185
NCU06381T0	0.076
NCU06382T0	0.187
NCU06383T0	0.317
NCU06384T0	0.345
NCU06385T0	0.161
NCU06387T0	0.103
NCU06395T0	0.086
NCU06396T0	0.199
NCU06397T1	0.593
NCU06398T0	0.076
NCU06399T0	0.02
NCU06400T0	0.162
NCU06402T0	0.53
NCU06402T1	0.594
NCU06406T0	0.077
NCU06407T0	0.184
NCU06409T0	0.559
NCU06414T0	0.143
NCU06418T0	0.377
NCU06421T0	0.166
NCU06422T0	-0.013
NCU06423T0	0.105
NCU06425T0	0.224
NCU06426T0	0.138
NCU06427T0	0.429
NCU06434T0	0.011
NCU06436T0	0.097
NCU06438T0	0.432
NCU06439T0	0.333
NCU06443T0	0.095
NCU06445T0	0.275
NCU06447T0	0.458
NCU06449T0	0.28
NCU06453T0	0.054
NCU06455T0	0.101
NCU06461T0	0.248
NCU06463T0	0.147
NCU06465T0	0.471
NCU06467T0	0.301
NCU06473T0	0.219
NCU06474T0	0.16
NCU06475T0	0.257
NCU06476T0	0.137
NCU06478T0	0.19
NCU06479T0	0.341
NCU06480T0	0.068
NCU06483T0	0.103
NCU06485T0	0.27
NCU06486T0	0.106
NCU06487T0	0.042
NCU06491T0	0.236
NCU06496T0	0.247
NCU06499T0	-0.026
NCU06503T1	0.214
NCU06504T0	0.238
NCU06505T0	0.097
NCU06507T0	0.042
NCU06509T0	0.36
NCU06513T0	0.136
NCU06514T0	-0.042
NCU06516T0	0.296
NCU06517T0	0.06
NCU06519T0	0.22
NCU06521T0	0.014
NCU06522T0	0.298
NCU06523T0	0.228
NCU06524T0	0.15
NCU06525T0	0.257
NCU06526T0	0.168
NCU06529T0	0.064
NCU06531T0	0.195
NCU06533T0	0.114
NCU06537T0	0.037
NCU06538T0	0.02
NCU06547T0	0.051
NCU06548T0	0.184
NCU06551T0	0.229
NCU06553T0	0.376
NCU06555T0	0.19
NCU06557T0	0.16
NCU06559T0	0.172
NCU06565T0	0.023
NCU06566T0	0.03
NCU06570T0	0.041
NCU06571T0	0.102
NCU06572T0	0.153
NCU06573T0	0.198
NCU06574T0	0.105
NCU06575T0	0.2
NCU06577T0	0.193
NCU06579T0	0.157
NCU06581T0	0.142
NCU06582T0	0.037
NCU06583T0	0.092
NCU06584T0	0.089
NCU06585T0	0.097
NCU06589T0	0.337
NCU06590T0	0.361
NCU06591T0	0.155
NCU06596T0	0.139
NCU06598T0	0.099
NCU06599T0	0.31
NCU06601T0	0.209
NCU06602T0	0.038
NCU06604T0	0.113
NCU06607T0	0.363
NCU06608T0	0.181
NCU06609T0	0.167
NCU06610T0	0.194
NCU06611T0	0.128
NCU06612T0	0.055
NCU06613T0	0.23
NCU06614T0	0.14
NCU06615T0	0.253
NCU06616T0	0.09
NCU06618T0	0.141
NCU06620T0	0.032
NCU06621T0	0.006
NCU06623T0	0.091
NCU06624T0	0.233
NCU06625T0	0.243
NCU06627T0	0.173
NCU06629T0	0.176
NCU06636T0	0.177
NCU06640T0	0.21
NCU06641T0	0.226
NCU06645T0	0.057
NCU06646T0	0.177
NCU06650T0	0.324
NCU06651T0	0.313
NCU06653T0	0.341
NCU06655T0	0.146
NCU06656T0	0.112
NCU06657T0	0.157
NCU06658T0	0.141
NCU06660T0	0.389
NCU06662T0	0.175
NCU06667T0	-0.021
NCU06669T0	0.059
NCU06674T0	0.047
NCU06675T0	0.184
NCU06680T0	0.257
NCU06683T0	0.072
NCU06686T0	0.075
NCU06689T0	0.161
NCU06690T0	0.184
NCU06691T0	0.132
NCU06695T1	0.738
NCU06697T0	0.18
NCU06699T0	0.246
NCU06701T0	0.121
NCU06703T0	0.17
NCU06704T0	0.38
NCU06707T0	-0.06
NCU06708T0	0.247
NCU06713T0	0.297
NCU06714T0	0.139
NCU06721T0	0.121
NCU06725T0	-0.035
NCU06730T0	0.076
NCU06731T0	0.064
NCU06733T0	0.123
NCU06734T0	0.079
NCU06742T0	0.18
NCU06744T0	0.031
NCU06745T0	0.216
NCU06747T0	0.105
NCU06752T0	0.123
NCU06754T0	0.05
NCU06757T0	0.087
NCU06758T0	0.156
NCU06765T0	0.125
NCU06766T0	0.158
NCU06768T0	0.358
NCU06771T0	0.542
NCU06772T0	-0.045
NCU06773T0	0.165
NCU06779T0	0.329
NCU06782T0	0.178
NCU06784T0	0.059
NCU06787T0	0.254
NCU06789T0	0.164
NCU06791T0	0.059
NCU06792T0	0.149
NCU06793T0	0.287
NCU06794T0	-0.109
NCU06795T0	0.058
NCU06797T0	0.04
NCU06804T0	0.609
NCU06806T0	0.092
NCU06807T0	0.229
NCU06808T0	-0.008
NCU06810T0	0.1
NCU06811T0	0.059
NCU06812T0	0.195
NCU06815T0	0.295
NCU06817T0	0.15
NCU06822T0	0.194
NCU06823T0	0.101
NCU06824T0	0.041
NCU06826T0	0.119
NCU06833T0	0.106
NCU06834T0	0.209
NCU06837T0	0.187
NCU06840T0	-0.07
NCU06841T0	0.147
NCU06845T0	0.311
NCU06846T0	0.078
NCU06847T0	0.462
NCU06849T0	0.055
NCU06851T0	0.112
NCU06852T0	-0.151
NCU06853T0	0.061
NCU06857T0	0.182
NCU06860T0	0.189
NCU06863T1	0.619
NCU06864T0	0.067
NCU06866T0	0.312
NCU06867T0	0.094
NCU06872T0	-0.143
NCU06874T0	0.095
NCU06878T0	0.174
NCU06879T0	0.27
NCU06883T0	0.202
NCU06884T0	0.048
NCU06885T0	-0.056
NCU06886T0	0.097
NCU06887T0	0.209
NCU06888T0	0.097
NCU06889T0	0.154
NCU06890T0	0.418
NCU06895T0	0.41
NCU06896T0	0.184
NCU06897T0	0.093
NCU06898T0	0.066
NCU06899T0	0.143
NCU06901T0	0.39
NCU06902T0	0.22
NCU06903T0	0.24
NCU06904T0	0.292
NCU06905T0	0.337
NCU06906T0	0.115
NCU06910T0	0.144
NCU06910T1	0.144
NCU06911T0	0.336
NCU06912T0	0.391
NCU06913T0	0.183
NCU06916T0	0.185
NCU06917T0	0.123
NCU06918T0	0.48
NCU06919T0	0.285
NCU06920T0	0.319
NCU06922T0	0.435
NCU06926T0	0.277
NCU06927T0	0.183
NCU06930T0	0.233
NCU06931T0	0.132
NCU06933T0	0.18
NCU06935T0	0.137
NCU06936T0	0.153
NCU06937T0	0.183
NCU06938T0	0.478
NCU06939T0	0.155
NCU06944T0	0.03
NCU06946T0	0.145
NCU06948T0	0.391
NCU06949T0	0.282
NCU06951T0	0.064
NCU06953T0	0.295
NCU06954T0	0.383
NCU06955T0	0.275
NCU06957T0	0.063
NCU06961T0	0.414
NCU06963T0	0.056
NCU06964T0	0.255
NCU06965T0	0.164
NCU06967T0	0.042
NCU06969T0	0.074
NCU06971T0	0.08
NCU06973T0	0.181
NCU06975T0	0.147
NCU06979T0	0.201
NCU06980T0	0.147
NCU06981T0	0.111
NCU06983T0	0.357
NCU06984T0	0.116
NCU06985T0	0.305
NCU06987T0	0.142
NCU06988T0	0.092
NCU06990T0	0.11
NCU06991T0	0.141
NCU06992T0	0.359
NCU06995T0	0.174
NCU06996T0	0.133
NCU07000T0	0.165
NCU07004T0	0.154
NCU07005T0	0.23
NCU07007T0	0.119
NCU07009T0	0.115
NCU07016T0	0.149
NCU07017T0	0.258
NCU07022T0	0.152
NCU07028T0	0.143
NCU07029T0	0.318
NCU07030T0	0.189
NCU07031T0	0.223
NCU07032T0	0.203
NCU07033T0	0.168
NCU07034T0	0.156
NCU07035T0	0.165
NCU07036T0	0.325
NCU07038T0	0.183
NCU07039T0	0.31
NCU07040T0	0.094
NCU07041T0	0.421
NCU07043T0	0.072
NCU07044T0	0.204
NCU07046T0	0.31
NCU07047T0	0.115
NCU07048T0	0.125
NCU07049T0	0.232
NCU07050T0	0.26
NCU07051T0	0.3
NCU07054T0	0.172
NCU07055T0	0.132
NCU07063T0	0.012
NCU07065T0	0.089
NCU07066T0	0.182
NCU07067T0	0.136
NCU07068T0	0.218
NCU07070T0	0.402
NCU07073T0	0.151
NCU07074T0	0.131
NCU07075T0	0.301
NCU07076T0	0.208
NCU07077T0	0.103
NCU07078T0	0.105
NCU07079T0	0.124
NCU07080T0	0.172
NCU07083T0	0.207
NCU07084T0	0.127
NCU07085T0	0.286
NCU07086T0	0.211
NCU07087T0	0.037
NCU07088T0	0.442
NCU07089T0	0.268
NCU07090T0	0.268
NCU07091T0	0.329
NCU07092T0	0.183
NCU07094T0	0.192
NCU07095T0	0.259
NCU07098T0	0.219
NCU07099T0	0.264
NCU07101T0	0.221
NCU07102T0	0.428
NCU07103T0	0.449
NCU07104T0	0.423
NCU07105T0	0.43
NCU07106T0	0.379
NCU07107T0	0.15
NCU07108T0	0.161
NCU07109T0	0.196
NCU07111T0	0.161
NCU07113T0	0.123
NCU07114T0	0.128
NCU07115T0	0.098
NCU07116T0	0.179
NCU07122T0	0.186
NCU07124T0	0.116
NCU07130T0	0.125
NCU07132T0	0.1
NCU07133T0	0.203
NCU07134T0	0.18
NCU07135T0	0.136
NCU07136T0	0.347
NCU07138T0	0.07
NCU07140T0	0.123
NCU07141T0	0.281
NCU07142T1	0.218
NCU07143T0	0.322
NCU07144T0	0.114
NCU07145T0	0.264
NCU07146T0	0.178
NCU07147T0	0.148
NCU07148T0	0.12
NCU07149T0	0.2
NCU07150T0	0.218
NCU07151T0	0.248
NCU07152T0	0.147
NCU07154T0	0.244
NCU07155T0	0.191
NCU07157T0	0.144
NCU07158T0	0.286
NCU07159T0	0.686
NCU07161T0	0.13
NCU07162T0	0.224
NCU07163T0	0.318
NCU07164T0	0.558
NCU07166T0	0.456
NCU07168T0	0.098
NCU07170T0	0.21
NCU07175T0	0.246
NCU07176T0	0.164
NCU07177T0	0.39
NCU07178T0	0.314
NCU07180T0	0.145
NCU07181T0	0.19
NCU07183T0	0.038
NCU07184T0	0.29
NCU07185T0	0.02
NCU07186T0	0.217
NCU07187T0	0.192
NCU07188T0	0.189
NCU07190T0	0.346
NCU07193T0	0.222
NCU07194T0	-0.021
NCU07195T0	0.161
NCU07196T0	0.4
NCU07197T0	0.273
NCU07199T0	0.307
NCU07200T0	0.572
NCU07201T0	0.168
NCU07202T0	0.093
NCU07203T0	0.095
NCU07204T0	0.155
NCU07205T0	0.213
NCU07206T0	0.122
NCU07207T0	0.145
NCU07208T0	0.254
NCU07209T0	0.436
NCU07210T0	0.057
NCU07211T0	0.283
NCU07212T0	0.273
NCU07213T0	0.102
NCU07214T0	0.29
NCU07215T0	0.238
NCU07216T0	0.461
NCU07217T0	0.249
NCU07218T0	0.232
NCU07219T0	0.074
NCU07222T0	0.292
NCU07224T0	-0.1
NCU07225T0	0.6
NCU07226T0	0.173
NCU07227T0	0.201
NCU07228T0	0.324
NCU07229T0	0.113
NCU07230T0	0.079
NCU07231T0	0.478
NCU07234T0	0.263
NCU07235T0	0.106
NCU07237T0	0.162
NCU07239T0	0.006
NCU07241T0	0.248
NCU07242T0	0.481
NCU07243T0	-0.027
NCU07244T0	0.306
NCU07245T0	0.169
NCU07249T0	0.007
NCU07250T0	0.046
NCU07252T0	0.297
NCU07253T0	0.66
NCU07254T0	0.206
NCU07255T0	0.2
NCU07259T0	0.222
NCU07264T0	0.262
NCU07265T0	0.261
NCU07266T0	0.402
NCU07268T0	0.137
NCU07269T0	0.163
NCU07270T0	0.165
NCU07272T0	0.097
NCU07274T0	0.196
NCU07275T0	-0.047
NCU07276T0	0.125
NCU07277T0	0.306
NCU07279T0	0.095
NCU07284T0	0.153
NCU07285T0	0.046
NCU07286T0	0.414
NCU07288T0	0.396
NCU07288T1	0.396
NCU07289T1	0.42
NCU07293T0	0.277
NCU07300T0	0.221
NCU07302T0	0.137
NCU07305T0	0.388
NCU07306T0	-0.025
NCU07309T0	0.208
NCU07310T0	0.205
NCU07311T0	0.087
NCU07312T0	0.117
NCU07313T0	0.133
NCU07314T0	0.174
NCU07316T0	0.054
NCU07317T0	0.116
NCU07321T0	0.115
NCU07322T0	0.334
NCU07323T0	0.006
NCU07324T0	0.278
NCU07326T0	0.444
NCU07327T0	0.006
NCU07331T0	0.387
NCU07333T0	0.032
NCU07334T0	0.355
NCU07336T0	-0.016
NCU07337T0	0.326
NCU07339T0	0.145
NCU07340T0	0.62
NCU07341T0	0.339
NCU07342T0	0.073
NCU07343T0	0.143
NCU07344T0	0.027
NCU07348T0	0.021
NCU07350T0	0.215
NCU07351T0	0.148
NCU07353T0	0.358
NCU07354T0	0.326
NCU07355T0	0.09
NCU07358T0	0.096
NCU07359T0	0.013
NCU07360T0	0.171
NCU07364T0	0.056
NCU07368T0	0.11
NCU07369T0	0.119
NCU07370T0	0.209
NCU07371T0	0.29
NCU07372T0	0.186
NCU07374T0	0.135
NCU07381T0	0.088
NCU07382T0	0.426
NCU07382T1	0.365
NCU07383T0	0.215
NCU07384T0	0.246
NCU07387T0	0.086
NCU07388T0	0.119
NCU07390T0	0.162
NCU07392T0	0.265
NCU07393T0	0.417
NCU07394T0	0.247
NCU07395T0	0.206
NCU07396T0	-0.124
NCU07406T0	0.028
NCU07407T0	0.174
NCU07408T1	0.713
NCU07410T0	0.036
NCU07411T0	0.211
NCU07413T0	0.042
NCU07413T1	-0.004
NCU07416T0	0.078
NCU07427T0	0.074
NCU07429T0	0.059
NCU07432T0	0.4
NCU07433T0	0.064
NCU07436T0	0.105
NCU07440T0	0.259
NCU07441T0	0.432
NCU07445T0	0.247
NCU07446T1	0.399
NCU07447T0	0.114
NCU07448T0	0.073
NCU07449T0	0.453
NCU07450T0	0.124
NCU07454T0	0.397
NCU07455T0	0.11
NCU07457T0	0.111
NCU07461T0	0.056
NCU07462T0	0.177
NCU07463T0	0.036
NCU07464T0	0.05
NCU07466T0	0.442
NCU07472T0	0.157
NCU07475T0	0.379
NCU07476T0	0.021
NCU07477T0	0.053
NCU07478T0	0.273
NCU07479T0	0.072
NCU07480T0	0.11
NCU07482T0	0.215
NCU07484T0	0.307
NCU07485T0	0.199
NCU07486T0	0.484
NCU07487T0	0.307
NCU07496T0	0.175
NCU07497T0	0.328
NCU07499T0	0.304
NCU07500T0	0.383
NCU07501T0	0.395
NCU07502T0	0.044
NCU07504T0	0.211
NCU07506T1	0.402
NCU07507T0	0.443
NCU07508T0	0.223
NCU07510T0	0.088
NCU07511T0	0.009
NCU07513T0	0.177
NCU07516T0	0.242
NCU07517T0	0.422
NCU07518T0	0.318
NCU07519T0	0.097
NCU07520T0	0.103
NCU07521T0	0.382
NCU07523T0	0.591
NCU07525T0	0.206
NCU07526T0	0.035
NCU07527T0	0.03
NCU07529T0	0.048
NCU07530T0	0.23
NCU07531T0	0.214
NCU07532T0	0.365
NCU07533T0	0.197
NCU07536T0	0.644
NCU07537T0	-0.052
NCU07538T0	0.189
NCU07540T0	-0.01
NCU07541T0	0.085
NCU07543T0	0.167
NCU07545T0	-0.043
NCU07551T0	0.18
NCU07552T0	0.234
NCU07553T0	0.255
NCU07555T0	0
NCU07557T0	0.004
NCU07559T0	0.211
NCU07563T0	0.216
NCU07564T0	0.263
NCU07565T0	0.098
NCU07569T0	0.394
NCU07572T0	0.038
NCU07573T0	0.086
NCU07575T0	0.127
NCU07577T0	0.122
NCU07578T0	0.148
NCU07579T0	0.106
NCU07581T0	0.322
NCU07582T0	0.322
NCU07583T0	0.504
NCU07584T0	0.092
NCU07586T0	-0.08
NCU07589T0	0.382
NCU07592T0	0.134
NCU07593T0	0.009
NCU07594T0	0.204
NCU07595T0	0.217
NCU07596T0	0.08
NCU07597T0	0.176
NCU07599T0	0.198
NCU07600T0	0.071
NCU07601T0	0.222
NCU07602T0	0.404
NCU07603T0	0.201
NCU07604T0	0.152
NCU07606T0	0.012
NCU07607T0	0.229
NCU07608T1	0.312
NCU07609T0	0.225
NCU07610T0	0.268
NCU07613T0	-0.053
NCU07614T0	0.139
NCU07615T0	0.11
NCU07616T0	-0.045
NCU07617T0	0.118
NCU07618T0	0.162
NCU07619T0	0.398
NCU07620T0	0.179
NCU07621T0	0.498
NCU07622T0	0.043
NCU07623T0	0.122
NCU07624T0	0.176
NCU07625T0	0.341
NCU07627T0	0.121
NCU07628T0	0.106
NCU07629T0	0.141
NCU07630T0	0.142
NCU07631T0	0.185
NCU07632T0	0.127
NCU07633T0	0.287
NCU07634T0	0.109
NCU07635T0	0.083
NCU07636T0	0.113
NCU07637T0	0.19
NCU07638T0	0.029
NCU07640T0	0.194
NCU07641T0	0.24
NCU07642T0	0.249
NCU07643T0	0.198
NCU07644T0	0.234
NCU07645T0	0.168
NCU07646T0	0.281
NCU07647T0	0.227
NCU07648T0	0.183
NCU07649T0	0.354
NCU07651T0	0.104
NCU07652T0	0.163
NCU07653T0	0.052
NCU07656T0	0.062
NCU07660T0	-0.011
NCU07663T0	0.198
NCU07664T0	0.007
NCU07668T0	0.195
NCU07671T0	0.084
NCU07672T0	0.011
NCU07675T0	0.07
NCU07676T0	0.043
NCU07679T0	0.194
NCU07681T0	0.226
NCU07682T1	0.096
NCU07684T0	0.118
NCU07687T0	0.214
NCU07692T0	0.119
NCU07694T0	0.214
NCU07695T1	0.224
NCU07696T0	0.557
NCU07699T0	0.182
NCU07702T0	0.093
NCU07703T0	0.199
NCU07705T0	0.144
NCU07707T0	0.057
NCU07709T0	0.062
NCU07712T0	0.289
NCU07713T0	0.327
NCU07714T0	0.326
NCU07716T0	0.063
NCU07718T0	0.181
NCU07722T0	0.298
NCU07727T0	0.321
NCU07730T0	0.128
NCU07732T1	0.614
NCU07739T0	0.291
NCU07740T0	0.141
NCU07741T0	0.318
NCU07742T0	0.354
NCU07743T0	0.154
NCU07744T0	0.035
NCU07746T0	0.321
NCU07747T0	0.455
NCU07748T0	0.275
NCU07749T0	-0.065
NCU07750T0	0.007
NCU07751T0	0.52
NCU07752T0	0.253
NCU07753T0	0.085
NCU07754T0	0.259
NCU07758T0	-0.047
NCU07759T0	0.029
NCU07760T0	0.683
NCU07761T0	0.11
NCU07762T0	0.209
NCU07763T0	0.298
NCU07764T0	0.056
NCU07765T0	0.085
NCU07766T0	0.031
NCU07767T0	0.029
NCU07768T0	0.139
NCU07769T0	0.114
NCU07770T0	0.046
NCU07771T0	0.284
NCU07772T0	0.071
NCU07775T0	0.265
NCU07778T0	0.225
NCU07780T0	-0.011
NCU07781T0	0.362
NCU07783T0	0.22
NCU07785T0	-0.016
NCU07786T0	0.254
NCU07789T0	0.041
NCU07791T0	0.122
NCU07794T0	0.292
NCU07795T0	0.322
NCU07797T0	0.034
NCU07798T0	0.064
NCU07799T0	0.06
NCU07801T0	0.351
NCU07805T0	0.094
NCU07807T1	0.747
NCU07809T0	0.231
NCU07810T0	0.164
NCU07811T0	0.32
NCU07812T0	0.31
NCU07813T0	0.055
NCU07815T0	0.07
NCU07816T0	0.07
NCU07817T0	0.335
NCU07818T0	0.165
NCU07819T0	0.211
NCU07820T0	0.242
NCU07821T0	0.024
NCU07822T0	0.056
NCU07823T0	0.364
NCU07824T0	0.189
NCU07825T0	0.065
NCU07827T0	0.115
NCU07828T0	0.223
NCU07833T0	-0.019
NCU07834T0	0
NCU07836T0	0.062
NCU07837T0	0.124
NCU07838T0	-0.037
NCU07840T0	0.074
NCU07841T0	0.124
NCU07843T0	0.029
NCU07845T0	0.06
NCU07847T0	0.117
NCU07848T0	-0.007
NCU07849T1	0.178
NCU07850T0	0.18
NCU07856T0	0.153
NCU07858T0	0.05
NCU07861T0	0.281
NCU07867T0	0.124
NCU07869T0	0.199
NCU07870T0	0.323
NCU07876T0	0.07
NCU07880T0	0.291
NCU07881T0	0.282
NCU07885T0	0.151
NCU07888T0	0.155
NCU07891T0	0.068
NCU07892T0	0.147
NCU07894T0	0.278
NCU07896T0	0.247
NCU07897T0	0.042
NCU07898T0	0.318
NCU07899T0	0.297
NCU07900T0	0.253
NCU07901T0	0.397
NCU07902T0	0.05
NCU07905T0	0.012
NCU07906T0	0.188
NCU07908T0	0.278
NCU07909T0	0.149
NCU07911T0	0.272
NCU07912T0	0.021
NCU07915T0	0.324
NCU07916T0	0.065
NCU07917T0	0.105
NCU07918T0	0.161
NCU07919T0	0.212
NCU07920T0	0.219
NCU07924T0	0.212
NCU07927T0	0.115
NCU07928T0	0.182
NCU07932T0	0.112
NCU07934T0	0.109
NCU07935T0	0.133
NCU07938T0	0.167
NCU07940T0	0.074
NCU07942T0	0.31
NCU07943T0	0.195
NCU07944T0	0.264
NCU07945T0	0.088
NCU07946T0	0.151
NCU07948T0	0.284
NCU07949T0	0.078
NCU07953T0	0.212
NCU07955T0	0.209
NCU07957T0	0.209
NCU07959T0	0.409
NCU07964T0	0.366
NCU07966T0	0.342
NCU07969T0	0.128
NCU07970T0	0.158
NCU07971T0	0.185
NCU07973T0	-0.12
NCU07974T0	0.543
NCU07976T0	0.215
NCU07977T0	0.032
NCU07978T0	0.391
NCU07979T0	0.008
NCU07981T0	0.394
NCU07983T0	0.246
NCU07984T0	0.117
NCU07985T0	0.184
NCU07986T0	0.245
NCU07988T0	0.273
NCU07989T0	0.357
NCU07990T0	0.078
NCU07992T0	0.218
NCU07994T0	0.158
NCU07995T0	0.319
NCU07996T0	0.108
NCU08005T0	0.27
NCU08007T0	0.308
NCU08011T0	0.199
NCU08013T0	0.52
NCU08014T0	0.118
NCU08015T0	0.024
NCU08016T0	0.058
NCU08017T0	-0.087
NCU08019T0	0.03
NCU08020T0	0.077
NCU08021T0	0.156
NCU08027T0	0.114
NCU08028T0	0.092
NCU08029T0	0.263
NCU08032T0	0.184
NCU08033T0	0.166
NCU08037T0	0.213
NCU08038T0	0.446
NCU08039T0	0.034
NCU08042T0	0.185
NCU08043T0	-0.025
NCU08047T0	0.034
NCU08049T0	0.109
NCU08050T0	0.136
NCU08051T0	0.25
NCU08055T0	0.365
NCU08056T0	0.389
NCU08058T0	0.488
NCU08059T0	-0.043
NCU08060T0	0.491
NCU08062T0	0.537
NCU08063T0	0.159
NCU08065T0	0.103
NCU08068T0	0.287
NCU08069T0	0.183
NCU08072T0	0.331
NCU08073T0	0.235
NCU08074T0	0.117
NCU08075T0	0.214
NCU08077T0	0.234
NCU08078T0	0.191
NCU08079T0	0.142
NCU08080T0	-0.056
NCU08081T0	0.004
NCU08083T0	0.056
NCU08084T0	0.207
NCU08085T0	0.011
NCU08086T0	-0.016
NCU08087T0	0.399
NCU08089T0	0.489
NCU08090T0	0.48
NCU08091T0	0.199
NCU08093T0	0.807
NCU08096T0	0.101
NCU08097T0	0.372
NCU08098T0	0.367
NCU08099T0	0.302
NCU08100T0	0.111
NCU08101T0	0.085
NCU08102T0	0.09
NCU08103T0	0.146
NCU08105T0	0.22
NCU08106T0	0.199
NCU08107T0	0.176
NCU08109T0	0.13
NCU08112T0	0.352
NCU08113T0	0.323
NCU08114T0	0.593
NCU08115T0	0.285
NCU08116T0	0.145
NCU08117T0	0.239
NCU08121T0	0.433
NCU08123T0	0.113
NCU08124T0	0.15
NCU08125T0	-0.134
NCU08126T0	0.212
NCU08128T0	0.136
NCU08134T0	0.071
NCU08136T0	0.089
NCU08140T0	0.079
NCU08141T0	0.151
NCU08145T0	0.144
NCU08147T0	0.241
NCU08148T0	0.396
NCU08149T0	0.081
NCU08150T0	0.131
NCU08151T0	0.262
NCU08152T0	0.396
NCU08153T0	0.126
NCU08154T0	0.194
NCU08155T0	0.204
NCU08156T0	0.191
NCU08157T0	0.114
NCU08163T0	0.122
NCU08165T0	0.13
NCU08166T0	0.176
NCU08168T0	0.023
NCU08169T0	0.307
NCU08170T0	0.012
NCU08172T0	0.097
NCU08174T0	0.157
NCU08175T0	0.158
NCU08176T0	0.497
NCU08177T0	0.213
NCU08178T0	0.249
NCU08179T0	0.13
NCU08180T0	0.244
NCU08182T0	0.318
NCU08184T0	0.172
NCU08185T0	-0.02
NCU08186T0	-0.002
NCU08187T0	0.056
NCU08188T0	0.075
NCU08189T0	0.316
NCU08191T0	0.044
NCU08192T0	0.652
NCU08197T0	0.148
NCU08199T0	0.244
NCU08200T0	0.265
NCU08204T0	0.192
NCU08206T0	0.138
NCU08207T0	0.255
NCU08208T0	0.249
NCU08209T0	0.157
NCU08210T0	0.239
NCU08211T0	0.193
NCU08212T0	0.223
NCU08213T0	-0.04
NCU08219T0	0.212
NCU08220T0	0.047
NCU08221T0	0.244
